время,координата,плотность,сера
332.381,800,850,0.6
332.381,900,850,0.6
332.381,1000,850,0.6
332.381,1100,850,0.6
332.381,1200,850,0.6
332.381,1300,850,0.6
332.381,1400,850,0.6
332.381,1500,850,0.6
332.381,1600,850,0.6
332.381,1700,850,0.6
332.381,1800,850,0.6
332.381,1900,850,0.6
332.381,2000,850,0.6
332.381,2100,850,0.6
332.381,2200,850,0.6
332.381,2300,850,0.6
332.381,2400,850,0.6
332.381,2500,850,0.6
332.381,2600,850,0.6
332.381,2700,850,0.6
332.381,2800,850,0.6
332.381,2900,850,0.6
332.381,3000,850,0.6
332.381,3100,850,0.6
332.381,3200,850,0.6
332.381,3300,850,0.6
332.381,3400,850,0.6
332.381,3500,850,0.6
332.381,3600,850,0.6
332.381,3700,850,0.6
332.381,3800,850,0.6
332.381,3900,850,0.6
332.381,4000,850,0.6
332.381,4100,850,0.6
332.381,4200,850,0.6
332.381,4300,850,0.6
332.381,4400,850,0.6
332.381,4500,850,0.6
332.381,4600,850,0.6
332.381,4700,850,0.6
332.381,4800,850,0.6
332.381,4900,850,0.6
332.381,5000,850,0.6
332.381,5100,850,0.6
332.381,5200,850,0.6
332.381,5300,850,0.6
332.381,5400,850,0.6
332.381,5500,850,0.6
332.381,5600,850,0.6
332.381,5700,850,0.6
332.381,5800,850,0.6
332.381,5900,850,0.6
332.381,6000,850,0.6
332.381,6100,850,0.6
332.381,6200,850,0.6
332.381,6300,850,0.6
332.381,6400,850,0.6
332.381,6500,850,0.6
332.381,6600,850,0.6
332.381,6700,850,0.6
332.381,6800,850,0.6
332.381,6900,850,0.6
332.381,7000,850,0.6
332.381,7100,850,0.6
332.381,7200,850,0.6
332.381,7300,850,0.6
332.381,7400,850,0.6
332.381,7500,850,0.6
332.381,7600,850,0.6
332.381,7700,850,0.6
332.381,7800,850,0.6
332.381,7900,850,0.6
332.381,8000,850,0.6
332.381,8100,850,0.6
332.381,8200,850,0.6
332.381,8300,850,0.6
332.381,8400,850,0.6
332.381,8500,850,0.6
332.381,8600,850,0.6
332.381,8700,850,0.6
332.381,8800,850,0.6
332.381,8900,850,0.6
332.381,9000,850,0.6
332.381,9100,850,0.6
332.381,9200,850,0.6
332.381,9300,850,0.6
332.381,9400,850,0.6
332.381,9500,850,0.6
332.381,9600,850,0.6
332.381,9700,850,0.6
332.381,9800,850,0.6
332.381,9900,850,0.6
332.381,10000,850,0.6
398.857,0,860,0.9
398.857,100,860,0.9
398.857,200,860,0.9
398.857,300,860,0.9
398.857,400,860,0.9
398.857,500,860,0.9
398.857,600,850,0.6
398.857,700,850,0.6
398.857,800,850,0.6
398.857,900,850,0.6
398.857,1000,850,0.6
398.857,1100,850,0.6
398.857,1200,850,0.6
398.857,1300,850,0.6
398.857,1400,850,0.6
398.857,1500,850,0.6
398.857,1600,850,0.6
398.857,1700,850,0.6
398.857,1800,850,0.6
398.857,1900,850,0.6
398.857,2000,850,0.6
398.857,2100,850,0.6
398.857,2200,850,0.6
398.857,2300,850,0.6
398.857,2400,850,0.6
398.857,2500,850,0.6
398.857,2600,850,0.6
398.857,2700,850,0.6
398.857,2800,850,0.6
398.857,2900,850,0.6
398.857,3000,850,0.6
398.857,3100,850,0.6
398.857,3200,850,0.6
398.857,3300,850,0.6
398.857,3400,850,0.6
398.857,3500,850,0.6
398.857,3600,850,0.6
398.857,3700,850,0.6
398.857,3800,850,0.6
398.857,3900,850,0.6
398.857,4000,850,0.6
398.857,4100,850,0.6
398.857,4200,850,0.6
398.857,4300,850,0.6
398.857,4400,850,0.6
398.857,4500,850,0.6
398.857,4600,850,0.6
398.857,4700,850,0.6
398.857,4800,850,0.6
398.857,4900,850,0.6
398.857,5000,850,0.6
398.857,5100,850,0.6
398.857,5200,850,0.6
398.857,5300,850,0.6
398.857,5400,850,0.6
398.857,5500,850,0.6
398.857,5600,850,0.6
398.857,5700,850,0.6
398.857,5800,850,0.6
398.857,5900,850,0.6
398.857,6000,850,0.6
398.857,6100,850,0.6
398.857,6200,850,0.6
398.857,6300,850,0.6
398.857,6400,850,0.6
398.857,6500,850,0.6
398.857,6600,850,0.6
398.857,6700,850,0.6
398.857,6800,850,0.6
398.857,6900,850,0.6
398.857,7000,850,0.6
398.857,7100,850,0.6
398.857,7200,850,0.6
398.857,7300,850,0.6
398.857,7400,850,0.6
398.857,7500,850,0.6
398.857,7600,850,0.6
398.857,7700,850,0.6
398.857,7800,850,0.6
398.857,7900,850,0.6
398.857,8000,850,0.6
398.857,8100,850,0.6
398.857,8200,850,0.6
398.857,8300,850,0.6
398.857,8400,850,0.6
398.857,8500,850,0.6
398.857,8600,850,0.6
398.857,8700,850,0.6
398.857,8800,850,0.6
398.857,8900,850,0.6
398.857,9000,850,0.6
398.857,9100,850,0.6
398.857,9200,850,0.6
398.857,9300,850,0.6
398.857,9400,850,0.6
398.857,9500,850,0.6
398.857,9600,850,0.6
398.857,9700,850,0.6
398.857,9800,850,0.6
398.857,9900,850,0.6
398.857,10000,850,0.6
465.333,0,860,0.9
465.333,100,860,0.9
465.333,200,860,0.9
465.333,300,860,0.9
465.333,400,860,0.9
465.333,500,860,0.9
465.333,600,860,0.9
465.333,700,850,0.6
465.333,800,850,0.6
465.333,900,850,0.6
465.333,1000,850,0.6
465.333,1100,850,0.6
465.333,1200,850,0.6
465.333,1300,850,0.6
465.333,1400,850,0.6
465.333,1500,850,0.6
465.333,1600,850,0.6
465.333,1700,850,0.6
465.333,1800,850,0.6
465.333,1900,850,0.6
465.333,2000,850,0.6
465.333,2100,850,0.6
465.333,2200,850,0.6
465.333,2300,850,0.6
465.333,2400,850,0.6
465.333,2500,850,0.6
465.333,2600,850,0.6
465.333,2700,850,0.6
465.333,2800,850,0.6
465.333,2900,850,0.6
465.333,3000,850,0.6
465.333,3100,850,0.6
465.333,3200,850,0.6
465.333,3300,850,0.6
465.333,3400,850,0.6
465.333,3500,850,0.6
465.333,3600,850,0.6
465.333,3700,850,0.6
465.333,3800,850,0.6
465.333,3900,850,0.6
465.333,4000,850,0.6
465.333,4100,850,0.6
465.333,4200,850,0.6
465.333,4300,850,0.6
465.333,4400,850,0.6
465.333,4500,850,0.6
465.333,4600,850,0.6
465.333,4700,850,0.6
465.333,4800,850,0.6
465.333,4900,850,0.6
465.333,5000,850,0.6
465.333,5100,850,0.6
465.333,5200,850,0.6
465.333,5300,850,0.6
465.333,5400,850,0.6
465.333,5500,850,0.6
465.333,5600,850,0.6
465.333,5700,850,0.6
465.333,5800,850,0.6
465.333,5900,850,0.6
465.333,6000,850,0.6
465.333,6100,850,0.6
465.333,6200,850,0.6
465.333,6300,850,0.6
465.333,6400,850,0.6
465.333,6500,850,0.6
465.333,6600,850,0.6
465.333,6700,850,0.6
465.333,6800,850,0.6
465.333,6900,850,0.6
465.333,7000,850,0.6
465.333,7100,850,0.6
465.333,7200,850,0.6
465.333,7300,850,0.6
465.333,7400,850,0.6
465.333,7500,850,0.6
465.333,7600,850,0.6
465.333,7700,850,0.6
465.333,7800,850,0.6
465.333,7900,850,0.6
465.333,8000,850,0.6
465.333,8100,850,0.6
465.333,8200,850,0.6
465.333,8300,850,0.6
465.333,8400,850,0.6
465.333,8500,850,0.6
465.333,8600,850,0.6
465.333,8700,850,0.6
465.333,8800,850,0.6
465.333,8900,850,0.6
465.333,9000,850,0.6
465.333,9100,850,0.6
465.333,9200,850,0.6
465.333,9300,850,0.6
465.333,9400,850,0.6
465.333,9500,850,0.6
465.333,9600,850,0.6
465.333,9700,850,0.6
465.333,9800,850,0.6
465.333,9900,850,0.6
465.333,10000,850,0.6
531.809,0,860,0.9
531.809,100,860,0.9
531.809,200,860,0.9
531.809,300,860,0.9
531.809,400,860,0.9
531.809,500,860,0.9
531.809,600,860,0.9
531.809,700,860,0.9
531.809,800,850,0.6
531.809,900,850,0.6
531.809,1000,850,0.6
531.809,1100,850,0.6
531.809,1200,850,0.6
531.809,1300,850,0.6
531.809,1400,850,0.6
531.809,1500,850,0.6
531.809,1600,850,0.6
531.809,1700,850,0.6
531.809,1800,850,0.6
531.809,1900,850,0.6
531.809,2000,850,0.6
531.809,2100,850,0.6
531.809,2200,850,0.6
531.809,2300,850,0.6
531.809,2400,850,0.6
531.809,2500,850,0.6
531.809,2600,850,0.6
531.809,2700,850,0.6
531.809,2800,850,0.6
531.809,2900,850,0.6
531.809,3000,850,0.6
531.809,3100,850,0.6
531.809,3200,850,0.6
531.809,3300,850,0.6
531.809,3400,850,0.6
531.809,3500,850,0.6
531.809,3600,850,0.6
531.809,3700,850,0.6
531.809,3800,850,0.6
531.809,3900,850,0.6
531.809,4000,850,0.6
531.809,4100,850,0.6
531.809,4200,850,0.6
531.809,4300,850,0.6
531.809,4400,850,0.6
531.809,4500,850,0.6
531.809,4600,850,0.6
531.809,4700,850,0.6
531.809,4800,850,0.6
531.809,4900,850,0.6
531.809,5000,850,0.6
531.809,5100,850,0.6
531.809,5200,850,0.6
531.809,5300,850,0.6
531.809,5400,850,0.6
531.809,5500,850,0.6
531.809,5600,850,0.6
531.809,5700,850,0.6
531.809,5800,850,0.6
531.809,5900,850,0.6
531.809,6000,850,0.6
531.809,6100,850,0.6
531.809,6200,850,0.6
531.809,6300,850,0.6
531.809,6400,850,0.6
531.809,6500,850,0.6
531.809,6600,850,0.6
531.809,6700,850,0.6
531.809,6800,850,0.6
531.809,6900,850,0.6
531.809,7000,850,0.6
531.809,7100,850,0.6
531.809,7200,850,0.6
531.809,7300,850,0.6
531.809,7400,850,0.6
531.809,7500,850,0.6
531.809,7600,850,0.6
531.809,7700,850,0.6
531.809,7800,850,0.6
531.809,7900,850,0.6
531.809,8000,850,0.6
531.809,8100,850,0.6
531.809,8200,850,0.6
531.809,8300,850,0.6
531.809,8400,850,0.6
531.809,8500,850,0.6
531.809,8600,850,0.6
531.809,8700,850,0.6
531.809,8800,850,0.6
531.809,8900,850,0.6
531.809,9000,850,0.6
531.809,9100,850,0.6
531.809,9200,850,0.6
531.809,9300,850,0.6
531.809,9400,850,0.6
531.809,9500,850,0.6
531.809,9600,850,0.6
531.809,9700,850,0.6
531.809,9800,850,0.6
531.809,9900,850,0.6
531.809,10000,850,0.6
598.285,0,860,0.9
598.285,100,860,0.9
598.285,200,860,0.9
598.285,300,860,0.9
598.285,400,860,0.9
598.285,500,860,0.9
598.285,600,860,0.9
598.285,700,860,0.9
598.285,800,860,0.9
598.285,900,850,0.6
598.285,1000,850,0.6
598.285,1100,850,0.6
598.285,1200,850,0.6
598.285,1300,850,0.6
598.285,1400,850,0.6
598.285,1500,850,0.6
598.285,1600,850,0.6
598.285,1700,850,0.6
598.285,1800,850,0.6
598.285,1900,850,0.6
598.285,2000,850,0.6
598.285,2100,850,0.6
598.285,2200,850,0.6
598.285,2300,850,0.6
598.285,2400,850,0.6
598.285,2500,850,0.6
598.285,2600,850,0.6
598.285,2700,850,0.6
598.285,2800,850,0.6
598.285,2900,850,0.6
598.285,3000,850,0.6
598.285,3100,850,0.6
598.285,3200,850,0.6
598.285,3300,850,0.6
598.285,3400,850,0.6
598.285,3500,850,0.6
598.285,3600,850,0.6
598.285,3700,850,0.6
598.285,3800,850,0.6
598.285,3900,850,0.6
598.285,4000,850,0.6
598.285,4100,850,0.6
598.285,4200,850,0.6
598.285,4300,850,0.6
598.285,4400,850,0.6
598.285,4500,850,0.6
598.285,4600,850,0.6
598.285,4700,850,0.6
598.285,4800,850,0.6
598.285,4900,850,0.6
598.285,5000,850,0.6
598.285,5100,850,0.6
598.285,5200,850,0.6
598.285,5300,850,0.6
598.285,5400,850,0.6
598.285,5500,850,0.6
598.285,5600,850,0.6
598.285,5700,850,0.6
598.285,5800,850,0.6
598.285,5900,850,0.6
598.285,6000,850,0.6
598.285,6100,850,0.6
598.285,6200,850,0.6
598.285,6300,850,0.6
598.285,6400,850,0.6
598.285,6500,850,0.6
598.285,6600,850,0.6
598.285,6700,850,0.6
598.285,6800,850,0.6
598.285,6900,850,0.6
598.285,7000,850,0.6
598.285,7100,850,0.6
598.285,7200,850,0.6
598.285,7300,850,0.6
598.285,7400,850,0.6
598.285,7500,850,0.6
598.285,7600,850,0.6
598.285,7700,850,0.6
598.285,7800,850,0.6
598.285,7900,850,0.6
598.285,8000,850,0.6
598.285,8100,850,0.6
598.285,8200,850,0.6
598.285,8300,850,0.6
598.285,8400,850,0.6
598.285,8500,850,0.6
598.285,8600,850,0.6
598.285,8700,850,0.6
598.285,8800,850,0.6
598.285,8900,850,0.6
598.285,9000,850,0.6
598.285,9100,850,0.6
598.285,9200,850,0.6
598.285,9300,850,0.6
598.285,9400,850,0.6
598.285,9500,850,0.6
598.285,9600,850,0.6
598.285,9700,850,0.6
598.285,9800,850,0.6
598.285,9900,850,0.6
598.285,10000,850,0.6
664.761,0,860,0.9
664.761,100,860,0.9
664.761,200,860,0.9
664.761,300,860,0.9
664.761,400,860,0.9
664.761,500,860,0.9
664.761,600,860,0.9
664.761,700,860,0.9
664.761,800,860,0.9
664.761,900,860,0.9
664.761,1000,850,0.6
664.761,1100,850,0.6
664.761,1200,850,0.6
664.761,1300,850,0.6
664.761,1400,850,0.6
664.761,1500,850,0.6
664.761,1600,850,0.6
664.761,1700,850,0.6
664.761,1800,850,0.6
664.761,1900,850,0.6
664.761,2000,850,0.6
664.761,2100,850,0.6
664.761,2200,850,0.6
664.761,2300,850,0.6
664.761,2400,850,0.6
664.761,2500,850,0.6
664.761,2600,850,0.6
664.761,2700,850,0.6
664.761,2800,850,0.6
664.761,2900,850,0.6
664.761,3000,850,0.6
664.761,3100,850,0.6
664.761,3200,850,0.6
664.761,3300,850,0.6
664.761,3400,850,0.6
664.761,3500,850,0.6
664.761,3600,850,0.6
664.761,3700,850,0.6
664.761,3800,850,0.6
664.761,3900,850,0.6
664.761,4000,850,0.6
664.761,4100,850,0.6
664.761,4200,850,0.6
664.761,4300,850,0.6
664.761,4400,850,0.6
664.761,4500,850,0.6
664.761,4600,850,0.6
664.761,4700,850,0.6
664.761,4800,850,0.6
664.761,4900,850,0.6
664.761,5000,850,0.6
664.761,5100,850,0.6
664.761,5200,850,0.6
664.761,5300,850,0.6
664.761,5400,850,0.6
664.761,5500,850,0.6
664.761,5600,850,0.6
664.761,5700,850,0.6
664.761,5800,850,0.6
664.761,5900,850,0.6
664.761,6000,850,0.6
664.761,6100,850,0.6
664.761,6200,850,0.6
664.761,6300,850,0.6
664.761,6400,850,0.6
664.761,6500,850,0.6
664.761,6600,850,0.6
664.761,6700,850,0.6
664.761,6800,850,0.6
664.761,6900,850,0.6
664.761,7000,850,0.6
664.761,7100,850,0.6
664.761,7200,850,0.6
664.761,7300,850,0.6
664.761,7400,850,0.6
664.761,7500,850,0.6
664.761,7600,850,0.6
664.761,7700,850,0.6
664.761,7800,850,0.6
664.761,7900,850,0.6
664.761,8000,850,0.6
664.761,8100,850,0.6
664.761,8200,850,0.6
664.761,8300,850,0.6
664.761,8400,850,0.6
664.761,8500,850,0.6
664.761,8600,850,0.6
664.761,8700,850,0.6
664.761,8800,850,0.6
664.761,8900,850,0.6
664.761,9000,850,0.6
664.761,9100,850,0.6
664.761,9200,850,0.6
664.761,9300,850,0.6
664.761,9400,850,0.6
664.761,9500,850,0.6
664.761,9600,850,0.6
664.761,9700,850,0.6
664.761,9800,850,0.6
664.761,9900,850,0.6
664.761,10000,850,0.6
731.237,0,860,0.9
731.237,100,860,0.9
731.237,200,860,0.9
731.237,300,860,0.9
731.237,400,860,0.9
731.237,500,860,0.9
731.237,600,860,0.9
731.237,700,860,0.9
731.237,800,860,0.9
731.237,900,860,0.9
731.237,1000,860,0.9
731.237,1100,850,0.6
731.237,1200,850,0.6
731.237,1300,850,0.6
731.237,1400,850,0.6
731.237,1500,850,0.6
731.237,1600,850,0.6
731.237,1700,850,0.6
731.237,1800,850,0.6
731.237,1900,850,0.6
731.237,2000,850,0.6
731.237,2100,850,0.6
731.237,2200,850,0.6
731.237,2300,850,0.6
731.237,2400,850,0.6
731.237,2500,850,0.6
731.237,2600,850,0.6
731.237,2700,850,0.6
731.237,2800,850,0.6
731.237,2900,850,0.6
731.237,3000,850,0.6
731.237,3100,850,0.6
731.237,3200,850,0.6
731.237,3300,850,0.6
731.237,3400,850,0.6
731.237,3500,850,0.6
731.237,3600,850,0.6
731.237,3700,850,0.6
731.237,3800,850,0.6
731.237,3900,850,0.6
731.237,4000,850,0.6
731.237,4100,850,0.6
731.237,4200,850,0.6
731.237,4300,850,0.6
731.237,4400,850,0.6
731.237,4500,850,0.6
731.237,4600,850,0.6
731.237,4700,850,0.6
731.237,4800,850,0.6
731.237,4900,850,0.6
731.237,5000,850,0.6
731.237,5100,850,0.6
731.237,5200,850,0.6
731.237,5300,850,0.6
731.237,5400,850,0.6
731.237,5500,850,0.6
731.237,5600,850,0.6
731.237,5700,850,0.6
731.237,5800,850,0.6
731.237,5900,850,0.6
731.237,6000,850,0.6
731.237,6100,850,0.6
731.237,6200,850,0.6
731.237,6300,850,0.6
731.237,6400,850,0.6
731.237,6500,850,0.6
731.237,6600,850,0.6
731.237,6700,850,0.6
731.237,6800,850,0.6
731.237,6900,850,0.6
731.237,7000,850,0.6
731.237,7100,850,0.6
731.237,7200,850,0.6
731.237,7300,850,0.6
731.237,7400,850,0.6
731.237,7500,850,0.6
731.237,7600,850,0.6
731.237,7700,850,0.6
731.237,7800,850,0.6
731.237,7900,850,0.6
731.237,8000,850,0.6
731.237,8100,850,0.6
731.237,8200,850,0.6
731.237,8300,850,0.6
731.237,8400,850,0.6
731.237,8500,850,0.6
731.237,8600,850,0.6
731.237,8700,850,0.6
731.237,8800,850,0.6
731.237,8900,850,0.6
731.237,9000,850,0.6
731.237,9100,850,0.6
731.237,9200,850,0.6
731.237,9300,850,0.6
731.237,9400,850,0.6
731.237,9500,850,0.6
731.237,9600,850,0.6
731.237,9700,850,0.6
731.237,9800,850,0.6
731.237,9900,850,0.6
731.237,10000,850,0.6
797.713,0,860,0.9
797.713,100,860,0.9
797.713,200,860,0.9
797.713,300,860,0.9
797.713,400,860,0.9
797.713,500,860,0.9
797.713,600,860,0.9
797.713,700,860,0.9
797.713,800,860,0.9
797.713,900,860,0.9
797.713,1000,860,0.9
797.713,1100,860,0.9
797.713,1200,850,0.6
797.713,1300,850,0.6
797.713,1400,850,0.6
797.713,1500,850,0.6
797.713,1600,850,0.6
797.713,1700,850,0.6
797.713,1800,850,0.6
797.713,1900,850,0.6
797.713,2000,850,0.6
797.713,2100,850,0.6
797.713,2200,850,0.6
797.713,2300,850,0.6
797.713,2400,850,0.6
797.713,2500,850,0.6
797.713,2600,850,0.6
797.713,2700,850,0.6
797.713,2800,850,0.6
797.713,2900,850,0.6
797.713,3000,850,0.6
797.713,3100,850,0.6
797.713,3200,850,0.6
797.713,3300,850,0.6
797.713,3400,850,0.6
797.713,3500,850,0.6
797.713,3600,850,0.6
797.713,3700,850,0.6
797.713,3800,850,0.6
797.713,3900,850,0.6
797.713,4000,850,0.6
797.713,4100,850,0.6
797.713,4200,850,0.6
797.713,4300,850,0.6
797.713,4400,850,0.6
797.713,4500,850,0.6
797.713,4600,850,0.6
797.713,4700,850,0.6
797.713,4800,850,0.6
797.713,4900,850,0.6
797.713,5000,850,0.6
797.713,5100,850,0.6
797.713,5200,850,0.6
797.713,5300,850,0.6
797.713,5400,850,0.6
797.713,5500,850,0.6
797.713,5600,850,0.6
797.713,5700,850,0.6
797.713,5800,850,0.6
797.713,5900,850,0.6
797.713,6000,850,0.6
797.713,6100,850,0.6
797.713,6200,850,0.6
797.713,6300,850,0.6
797.713,6400,850,0.6
797.713,6500,850,0.6
797.713,6600,850,0.6
797.713,6700,850,0.6
797.713,6800,850,0.6
797.713,6900,850,0.6
797.713,7000,850,0.6
797.713,7100,850,0.6
797.713,7200,850,0.6
797.713,7300,850,0.6
797.713,7400,850,0.6
797.713,7500,850,0.6
797.713,7600,850,0.6
797.713,7700,850,0.6
797.713,7800,850,0.6
797.713,7900,850,0.6
797.713,8000,850,0.6
797.713,8100,850,0.6
797.713,8200,850,0.6
797.713,8300,850,0.6
797.713,8400,850,0.6
797.713,8500,850,0.6
797.713,8600,850,0.6
797.713,8700,850,0.6
797.713,8800,850,0.6
797.713,8900,850,0.6
797.713,9000,850,0.6
797.713,9100,850,0.6
797.713,9200,850,0.6
797.713,9300,850,0.6
797.713,9400,850,0.6
797.713,9500,850,0.6
797.713,9600,850,0.6
797.713,9700,850,0.6
797.713,9800,850,0.6
797.713,9900,850,0.6
797.713,10000,850,0.6
864.189,0,860,0.9
864.189,100,860,0.9
864.189,200,860,0.9
864.189,300,860,0.9
864.189,400,860,0.9
864.189,500,860,0.9
864.189,600,860,0.9
864.189,700,860,0.9
864.189,800,860,0.9
864.189,900,860,0.9
864.189,1000,860,0.9
864.189,1100,860,0.9
864.189,1200,860,0.9
864.189,1300,850,0.6
864.189,1400,850,0.6
864.189,1500,850,0.6
864.189,1600,850,0.6
864.189,1700,850,0.6
864.189,1800,850,0.6
864.189,1900,850,0.6
864.189,2000,850,0.6
864.189,2100,850,0.6
864.189,2200,850,0.6
864.189,2300,850,0.6
864.189,2400,850,0.6
864.189,2500,850,0.6
864.189,2600,850,0.6
864.189,2700,850,0.6
864.189,2800,850,0.6
864.189,2900,850,0.6
864.189,3000,850,0.6
864.189,3100,850,0.6
864.189,3200,850,0.6
864.189,3300,850,0.6
864.189,3400,850,0.6
864.189,3500,850,0.6
864.189,3600,850,0.6
864.189,3700,850,0.6
864.189,3800,850,0.6
864.189,3900,850,0.6
864.189,4000,850,0.6
864.189,4100,850,0.6
864.189,4200,850,0.6
864.189,4300,850,0.6
864.189,4400,850,0.6
864.189,4500,850,0.6
864.189,4600,850,0.6
864.189,4700,850,0.6
864.189,4800,850,0.6
864.189,4900,850,0.6
864.189,5000,850,0.6
864.189,5100,850,0.6
864.189,5200,850,0.6
864.189,5300,850,0.6
864.189,5400,850,0.6
864.189,5500,850,0.6
864.189,5600,850,0.6
864.189,5700,850,0.6
864.189,5800,850,0.6
864.189,5900,850,0.6
864.189,6000,850,0.6
864.189,6100,850,0.6
864.189,6200,850,0.6
864.189,6300,850,0.6
864.189,6400,850,0.6
864.189,6500,850,0.6
864.189,6600,850,0.6
864.189,6700,850,0.6
864.189,6800,850,0.6
864.189,6900,850,0.6
864.189,7000,850,0.6
864.189,7100,850,0.6
864.189,7200,850,0.6
864.189,7300,850,0.6
864.189,7400,850,0.6
864.189,7500,850,0.6
864.189,7600,850,0.6
864.189,7700,850,0.6
864.189,7800,850,0.6
864.189,7900,850,0.6
864.189,8000,850,0.6
864.189,8100,850,0.6
864.189,8200,850,0.6
864.189,8300,850,0.6
864.189,8400,850,0.6
864.189,8500,850,0.6
864.189,8600,850,0.6
864.189,8700,850,0.6
864.189,8800,850,0.6
864.189,8900,850,0.6
864.189,9000,850,0.6
864.189,9100,850,0.6
864.189,9200,850,0.6
864.189,9300,850,0.6
864.189,9400,850,0.6
864.189,9500,850,0.6
864.189,9600,850,0.6
864.189,9700,850,0.6
864.189,9800,850,0.6
864.189,9900,850,0.6
864.189,10000,850,0.6
930.665,0,860,0.9
930.665,100,860,0.9
930.665,200,860,0.9
930.665,300,860,0.9
930.665,400,860,0.9
930.665,500,860,0.9
930.665,600,860,0.9
930.665,700,860,0.9
930.665,800,860,0.9
930.665,900,860,0.9
930.665,1000,860,0.9
930.665,1100,860,0.9
930.665,1200,860,0.9
930.665,1300,860,0.9
930.665,1400,850,0.6
930.665,1500,850,0.6
930.665,1600,850,0.6
930.665,1700,850,0.6
930.665,1800,850,0.6
930.665,1900,850,0.6
930.665,2000,850,0.6
930.665,2100,850,0.6
930.665,2200,850,0.6
930.665,2300,850,0.6
930.665,2400,850,0.6
930.665,2500,850,0.6
930.665,2600,850,0.6
930.665,2700,850,0.6
930.665,2800,850,0.6
930.665,2900,850,0.6
930.665,3000,850,0.6
930.665,3100,850,0.6
930.665,3200,850,0.6
930.665,3300,850,0.6
930.665,3400,850,0.6
930.665,3500,850,0.6
930.665,3600,850,0.6
930.665,3700,850,0.6
930.665,3800,850,0.6
930.665,3900,850,0.6
930.665,4000,850,0.6
930.665,4100,850,0.6
930.665,4200,850,0.6
930.665,4300,850,0.6
930.665,4400,850,0.6
930.665,4500,850,0.6
930.665,4600,850,0.6
930.665,4700,850,0.6
930.665,4800,850,0.6
930.665,4900,850,0.6
930.665,5000,850,0.6
930.665,5100,850,0.6
930.665,5200,850,0.6
930.665,5300,850,0.6
930.665,5400,850,0.6
930.665,5500,850,0.6
930.665,5600,850,0.6
930.665,5700,850,0.6
930.665,5800,850,0.6
930.665,5900,850,0.6
930.665,6000,850,0.6
930.665,6100,850,0.6
930.665,6200,850,0.6
930.665,6300,850,0.6
930.665,6400,850,0.6
930.665,6500,850,0.6
930.665,6600,850,0.6
930.665,6700,850,0.6
930.665,6800,850,0.6
930.665,6900,850,0.6
930.665,7000,850,0.6
930.665,7100,850,0.6
930.665,7200,850,0.6
930.665,7300,850,0.6
930.665,7400,850,0.6
930.665,7500,850,0.6
930.665,7600,850,0.6
930.665,7700,850,0.6
930.665,7800,850,0.6
930.665,7900,850,0.6
930.665,8000,850,0.6
930.665,8100,850,0.6
930.665,8200,850,0.6
930.665,8300,850,0.6
930.665,8400,850,0.6
930.665,8500,850,0.6
930.665,8600,850,0.6
930.665,8700,850,0.6
930.665,8800,850,0.6
930.665,8900,850,0.6
930.665,9000,850,0.6
930.665,9100,850,0.6
930.665,9200,850,0.6
930.665,9300,850,0.6
930.665,9400,850,0.6
930.665,9500,850,0.6
930.665,9600,850,0.6
930.665,9700,850,0.6
930.665,9800,850,0.6
930.665,9900,850,0.6
930.665,10000,850,0.6
997.142,0,860,0.9
997.142,100,860,0.9
997.142,200,860,0.9
997.142,300,860,0.9
997.142,400,860,0.9
997.142,500,860,0.9
997.142,600,860,0.9
997.142,700,860,0.9
997.142,800,860,0.9
997.142,900,860,0.9
997.142,1000,860,0.9
997.142,1100,860,0.9
997.142,1200,860,0.9
997.142,1300,860,0.9
997.142,1400,860,0.9
997.142,1500,850,0.6
997.142,1600,850,0.6
997.142,1700,850,0.6
997.142,1800,850,0.6
997.142,1900,850,0.6
997.142,2000,850,0.6
997.142,2100,850,0.6
997.142,2200,850,0.6
997.142,2300,850,0.6
997.142,2400,850,0.6
997.142,2500,850,0.6
997.142,2600,850,0.6
997.142,2700,850,0.6
997.142,2800,850,0.6
997.142,2900,850,0.6
997.142,3000,850,0.6
997.142,3100,850,0.6
997.142,3200,850,0.6
997.142,3300,850,0.6
997.142,3400,850,0.6
997.142,3500,850,0.6
997.142,3600,850,0.6
997.142,3700,850,0.6
997.142,3800,850,0.6
997.142,3900,850,0.6
997.142,4000,850,0.6
997.142,4100,850,0.6
997.142,4200,850,0.6
997.142,4300,850,0.6
997.142,4400,850,0.6
997.142,4500,850,0.6
997.142,4600,850,0.6
997.142,4700,850,0.6
997.142,4800,850,0.6
997.142,4900,850,0.6
997.142,5000,850,0.6
997.142,5100,850,0.6
997.142,5200,850,0.6
997.142,5300,850,0.6
997.142,5400,850,0.6
997.142,5500,850,0.6
997.142,5600,850,0.6
997.142,5700,850,0.6
997.142,5800,850,0.6
997.142,5900,850,0.6
997.142,6000,850,0.6
997.142,6100,850,0.6
997.142,6200,850,0.6
997.142,6300,850,0.6
997.142,6400,850,0.6
997.142,6500,850,0.6
997.142,6600,850,0.6
997.142,6700,850,0.6
997.142,6800,850,0.6
997.142,6900,850,0.6
997.142,7000,850,0.6
997.142,7100,850,0.6
997.142,7200,850,0.6
997.142,7300,850,0.6
997.142,7400,850,0.6
997.142,7500,850,0.6
997.142,7600,850,0.6
997.142,7700,850,0.6
997.142,7800,850,0.6
997.142,7900,850,0.6
997.142,8000,850,0.6
